2740 24944
307 192 -3.784189633918261
307 194 -3.784189633918261
307 32 -3.784189633918261
307 52 -3.784189633918261
307 115 -3.091042453358316
307 350 -3.091042453358316
307 841 -3.784189633918261
307 270 -3.091042453358316
307 656 -3.784189633918261
307 1162 -3.784189633918261
307 1813 -3.784189633918261
307 390 -3.784189633918261
307 1666 -3.784189633918261
307 308 -3.784189633918261
307 22 -3.091042453358316
307 467 -3.784189633918261
307 152 -3.784189633918261
307 26 -3.091042453358316
307 10 -2.174751721484161
307 313 -3.784189633918261
308 22 -1.098612288668110
308 115 -1.098612288668110
308 259 -1.098612288668110
309 57 -2.079441541679836
309 310 -1.386294361119891
309 35 -2.079441541679836
309 29 -1.386294361119891
309 200 -2.079441541679836
309 10 -2.079441541679836
310 92 -3.120895416507997
310 1155 -4.219507705176107
310 2648 -4.219507705176107
310 2388 -4.219507705176107
310 2621 -4.219507705176107
310 1769 -4.219507705176107
310 39 -4.219507705176107
310 2645 -4.219507705176107
310 2739 -4.219507705176107
310 1707 -4.219507705176107
310 780 -4.219507705176107
310 2668 -4.219507705176107
310 953 -4.219507705176107
310 1571 -4.219507705176107
310 380 -2.833213344056216
310 2669 -4.219507705176107
310 717 -4.219507705176107
310 2410 -4.219507705176107
310 1209 -3.120895416507997
310 562 -4.219507705176107
310 743 -4.219507705176107
310 530 -4.219507705176107
310 232 -3.120895416507997
310 311 -3.526360524616162
310 2652 -4.219507705176107
310 2364 -3.526360524616162
310 2354 -4.219507705176107
310 2686 -3.526360524616162
310 1084 -4.219507705176107
310 722 -3.526360524616162
310 705 -4.219507705176107
310 1065 -4.219507705176107
310 889 -4.219507705176107
310 617 -3.120895416507997
310 2670 -4.219507705176107
310 1130 -4.219507705176107
310 2657 -4.219507705176107
310 677 -2.833213344056216
310 2722 -4.219507705176107
310 714 -4.219507705176107
310 182 -4.219507705176107
310 2460 -4.219507705176107
310 2448 -4.219507705176107
310 2665 -4.219507705176107
310 1053 -4.219507705176107
310 2104 -4.219507705176107
310 1706 -4.219507705176107
310 574 -4.219507705176107
310 327 -4.219507705176107
310 524 -4.219507705176107
311 260 -0.693147180559945
311 29 -0.693147180559945
312 390 -1.386294361119891
312 396 -1.386294361119891
312 55 -0.693147180559945
313 71 -2.730029107820986
313 392 -3.135494215929150
313 515 -3.828641396489095
313 2712 -3.828641396489095
313 420 -3.828641396489095
313 289 -3.828641396489095
313 224 -3.828641396489095
313 150 -3.828641396489095
313 31 -3.828641396489095
313 213 -2.730029107820986
313 1062 -3.135494215929150
313 1779 -3.828641396489095
313 436 -3.828641396489095
313 406 -3.828641396489095
313 2378 -3.828641396489095
313 270 -3.828641396489095
313 192 -3.828641396489095
313 893 -3.828641396489095
313 281 -3.828641396489095
313 532 -3.828641396489095
313 2232 -3.828641396489095
313 2554 -3.828641396489095
313 1626 -3.828641396489095
313 37 -3.828641396489095
313 314 -3.828641396489095
313 585 -3.828641396489095
313 1819 -3.828641396489095
313 1252 -3.828641396489095
313 788 -3.828641396489095
313 4 -3.828641396489095
313 1052 -3.828641396489095
313 79 -3.135494215929150
313 337 -3.828641396489095
313 26 -2.730029107820986
313 739 -3.828641396489095
313 55 -3.135494215929150
314 118 -1.791759469228055
314 35 -1.098612288668110
314 55 -1.098612288668110
314 57 -1.791759469228055
315 330 -2.995732273553991
315 238 -2.995732273553991
315 1184 -2.995732273553991
315 92 -2.995732273553991
315 677 -2.995732273553991
315 2535 -2.995732273553991
315 327 -1.386294361119891
315 543 -2.995732273553991
315 1891 -2.995732273553991
315 937 -2.995732273553991
315 561 -2.995732273553991
315 246 -2.995732273553991
315 233 -2.995732273553991
315 1585 -2.995732273553991
315 316 -2.995732273553991
315 107 -2.995732273553991
316 83 -1.704748092238425
316 10 -2.397895272798371
316 260 -2.397895272798371
316 35 -1.299282984130261
316 20 -2.397895272798371
316 201 -1.704748092238425
316 216 -2.397895272798371
317 194 -1.704748092238425
317 2426 -2.397895272798371
317 184 -2.397895272798371
317 392 -2.397895272798371
317 88 -2.397895272798371
317 338 -2.397895272798371
317 587 -2.397895272798371
317 1414 -2.397895272798371
317 157 -2.397895272798371
317 224 -2.397895272798371
318 109 0.000000000000000
319 35 -1.098612288668110
319 29 -0.405465108108164
320 118 -3.465735902799727
320 12 -2.772588722239781
320 32 -3.465735902799727
320 71 -2.367123614131617
320 57 -2.772588722239781
320 23 -2.772588722239781
320 1006 -3.465735902799727
320 247 -2.772588722239781
320 994 -3.465735902799727
320 11 -3.465735902799727
320 172 -3.465735902799727
320 933 -3.465735902799727
320 1066 -3.465735902799727
320 213 -3.465735902799727
320 79 -2.772588722239781
320 18 -2.367123614131617
320 148 -2.367123614131617
320 406 -2.367123614131617
320 135 -3.465735902799727
321 10 0.000000000000000
322 118 -0.693147180559945
322 23 -1.386294361119891
322 57 -1.386294361119891
323 324 -1.386294361119891
323 677 -1.386294361119891
323 1408 -1.386294361119891
323 55 -1.386294361119891
324 118 -2.397895272798371
324 1121 -2.397895272798371
324 57 -1.704748092238425
324 325 -2.397895272798371
324 18 -1.299282984130261
324 10 -2.397895272798371
324 22 -2.397895272798371
324 55 -2.397895272798371
325 122 -5.062595033026967
325 1333 -5.062595033026967
325 1790 -5.062595033026967
325 143 -2.664699760228596
325 432 -5.062595033026967
325 273 -4.369447852467021
325 20 -3.676300671907076
325 359 -5.062595033026967
325 1947 -5.062595033026967
325 71 -2.354544831924757
325 352 -5.062595033026967
325 85 -4.369447852467021
325 1155 -4.369447852467021
325 1210 -5.062595033026967
325 161 -5.062595033026967
325 297 -5.062595033026967
325 29 -4.369447852467021
325 4 -5.062595033026967
325 23 -2.664699760228596
325 1508 -5.062595033026967
325 898 -5.062595033026967
325 231 -5.062595033026967
325 2289 -5.062595033026967
325 358 -5.062595033026967
325 1031 -5.062595033026967
325 75 -2.172223275130802
325 70 -5.062595033026967
325 2522 -5.062595033026967
325 10 -4.369447852467021
325 310 -4.369447852467021
325 118 -4.369447852467021
325 891 -5.062595033026967
325 559 -5.062595033026967
325 2361 -5.062595033026967
325 57 -4.369447852467021
325 515 -5.062595033026967
325 200 -3.676300671907076
325 758 -5.062595033026967
325 112 -5.062595033026967
325 94 -5.062595033026967
325 1327 -4.369447852467021
325 12 -3.270835563798912
325 213 -4.369447852467021
325 171 -4.369447852467021
325 821 -4.369447852467021
325 101 -5.062595033026967
325 22 -5.062595033026967
325 227 -5.062595033026967
325 331 -5.062595033026967
325 748 -4.369447852467021
325 350 -5.062595033026967
325 175 -4.369447852467021
325 254 -3.963982744358857
325 784 -5.062595033026967
325 1043 -5.062595033026967
325 425 -4.369447852467021
325 2271 -5.062595033026967
325 2308 -5.062595033026967
325 212 -5.062595033026967
325 1768 -5.062595033026967
325 62 -5.062595033026967
325 26 -2.229381688970751
325 1367 -5.062595033026967
326 12 -2.079441541679836
326 933 -2.079441541679836
326 7 -2.772588722239781
326 57 -2.079441541679836
326 18 -1.386294361119891
326 611 -2.772588722239781
326 10 -2.772588722239781
326 203 -1.673976433571672
327 73 -3.258096538021482
327 1022 -3.258096538021482
327 406 -3.258096538021482
327 77 -3.258096538021482
327 29 -3.258096538021482
327 81 -3.258096538021482
327 80 -3.258096538021482
327 356 -3.258096538021482
327 201 -3.258096538021482
327 25 -3.258096538021482
327 395 -3.258096538021482
327 40 -3.258096538021482
327 70 -3.258096538021482
327 55 -3.258096538021482
327 35 -1.648658625587382
327 10 -2.159484249353372
327 249 -3.258096538021482
327 270 -2.564949357461537
327 381 -3.258096538021482
328 73 -1.203972804325936
328 12 -2.995732273553991
328 250 -2.995732273553991
328 57 -2.302585092994045
328 247 -2.995732273553991
328 1529 -2.995732273553991
328 265 -2.995732273553991
328 77 -1.897119984885881
328 908 -2.995732273553991
328 10 -2.995732273553991
328 172 -2.995732273553991
328 55 -2.995732273553991
329 26 -1.791759469228055
329 85 -1.791759469228055
329 22 -1.098612288668110
329 259 -1.098612288668110
330 118 -1.386294361119891
330 32 -2.079441541679836
330 75 -2.079441541679836
330 29 -2.079441541679836
330 26 -2.079441541679836
330 71 -2.079441541679836
330 2063 -2.079441541679836
331 558 -3.044522437723423
331 332 -3.044522437723423
331 29 -2.351375257163478
331 1931 -3.044522437723423
331 1225 -3.044522437723423
331 1639 -3.044522437723423
331 246 -1.435084525289323
331 889 -3.044522437723423
331 2663 -3.044522437723423
331 294 -3.044522437723423
331 1339 -3.044522437723423
331 10 -1.658228076603532
331 74 -3.044522437723423
332 118 -1.098612288668110
332 10 -1.098612288668110
332 29 -1.098612288668110
333 73 -1.609437912434100
333 371 -1.609437912434100
333 187 -1.609437912434100
333 710 -1.609437912434100
333 259 -1.609437912434100
334 75 -1.504077396776274
334 77 -2.197224577336220
334 20 -2.197224577336220
334 1521 -2.197224577336220
334 71 -2.197224577336220
334 143 -2.197224577336220
334 172 -2.197224577336220
334 254 -2.197224577336220
335 118 -1.791759469228055
335 250 -1.791759469228055
335 75 -1.098612288668110
335 254 -1.098612288668110
336 118 -2.674148649426529
336 325 -3.367295829986474
336 80 -3.367295829986474
336 109 -2.674148649426529
336 201 -3.367295829986474
336 408 -3.367295829986474
336 119 -3.367295829986474
336 765 -3.367295829986474
336 111 -3.367295829986474
336 7 -3.367295829986474
336 35 -3.367295829986474
336 71 -3.367295829986474
336 22 -2.674148649426529
336 83 -3.367295829986474
336 1943 -3.367295829986474
336 406 -3.367295829986474
336 52 -3.367295829986474
336 788 -3.367295829986474
336 1045 -3.367295829986474
336 1237 -3.367295829986474
336 226 -3.367295829986474
336 10 -2.674148649426529
336 966 -3.367295829986474
336 878 -2.674148649426529
337 83 -2.639057329615259
337 71 -1.945910149055313
337 1814 -3.332204510175204
337 255 -2.233592221507094
337 247 -3.332204510175204
337 143 -1.722766597741104
337 254 -2.639057329615259
337 75 -1.945910149055313
337 273 -3.332204510175204
337 20 -2.639057329615259
337 250 -3.332204510175204
337 85 -2.639057329615259
338 529 -2.079441541679836
338 1259 -2.079441541679836
338 57 -2.079441541679836
338 783 -2.079441541679836
338 52 -2.079441541679836
338 1762 -2.079441541679836
338 181 -2.079441541679836
338 79 -2.079441541679836
339 219 -2.197224577336220
339 70 -2.197224577336220
339 22 -2.197224577336220
339 29 -2.197224577336220
339 152 -2.197224577336220
339 10 -1.504077396776274
339 119 -2.197224577336220
339 192 -2.197224577336220
340 71 -2.302585092994045
340 2235 -3.401197381662155
340 454 -3.401197381662155
340 57 -2.708050201102210
340 200 -2.708050201102210
340 856 -3.401197381662155
340 1655 -3.401197381662155
340 538 -3.401197381662155
340 385 -3.401197381662155
340 575 -3.401197381662155
340 933 -3.401197381662155
340 908 -3.401197381662155
340 227 -3.401197381662155
340 462 -3.401197381662155
340 32 -3.401197381662155
340 860 -3.401197381662155
340 18 -2.302585092994045
340 247 -3.401197381662155
340 661 -3.401197381662155
340 864 -3.401197381662155
340 4 -3.401197381662155
340 70 -3.401197381662155
340 10 -3.401197381662155
340 989 -3.401197381662155
341 342 0.000000000000000
342 73 -0.405465108108164
342 118 -1.791759469228055
342 1997 -1.791759469228055
343 344 -1.386294361119891
343 10 -1.386294361119891
343 55 -1.386294361119891
343 152 -1.386294361119891
344 463 -3.555348061489414
344 144 -3.555348061489414
344 143 -3.555348061489414
344 25 -2.862200880929469
344 189 -2.456735772821304
344 633 -3.555348061489414
344 35 -3.555348061489414
344 371 -3.555348061489414
344 611 -3.555348061489414
344 71 -2.169053700369523
344 1204 -3.555348061489414
344 22 -3.555348061489414
344 1210 -3.555348061489414
344 32 -2.862200880929469
344 10 -2.862200880929469
344 29 -3.555348061489414
344 556 -3.555348061489414
344 15 -3.555348061489414
344 4 -3.555348061489414
344 70 -3.555348061489414
344 1229 -2.862200880929469
344 152 -2.862200880929469
344 539 -2.862200880929469
344 55 -3.555348061489414
345 15 0.000000000000000
346 1208 -2.484906649788000
346 2116 -2.484906649788000
346 36 -2.484906649788000
346 187 -2.484906649788000
346 11 -2.484906649788000
346 870 -2.484906649788000
346 79 -2.484906649788000
346 152 -2.484906649788000
346 71 -2.484906649788000
346 2457 -2.484906649788000
346 22 -2.484906649788000
346 1741 -2.484906649788000
347 1340 -2.484906649788000
347 1053 -2.484906649788000
347 354 -2.484906649788000
347 178 -2.484906649788000
347 71 -1.386294361119891
347 143 -2.484906649788000
347 55 -1.098612288668110
348 171 -0.693147180559945
348 29 -0.693147180559945
349 86 -1.609437912434100
349 10 -0.916290731874155
349 7 -1.609437912434100
349 636 -1.609437912434100
350 1651 -3.663561646129646
350 1290 -3.663561646129646
350 977 -3.663561646129646
350 1773 -3.663561646129646
350 763 -3.663561646129646
350 2692 -3.663561646129646
350 246 -2.564949357461537
350 1481 -3.663561646129646
350 525 -2.970414465569701
350 353 -3.663561646129646
350 677 -2.970414465569701
350 351 -3.663561646129646
350 1592 -3.663561646129646
350 73 -2.054123733695546
350 1137 -2.054123733695546
350 1281 -3.663561646129646
350 242 -3.663561646129646
350 1601 -3.663561646129646
350 2453 -3.663561646129646
350 227 -3.663561646129646
350 2101 -3.663561646129646
350 793 -3.663561646129646
350 1574 -3.663561646129646
350 97 -3.663561646129646
350 1046 -3.663561646129646
350 1708 -3.663561646129646
350 2060 -3.663561646129646
351 73 -1.386294361119891
351 916 -1.386294361119891
351 260 -1.386294361119891
351 29 -1.386294361119891
352 227 -1.609437912434100
352 10 -2.708050201102210
352 71 -2.708050201102210
352 434 -2.708050201102210
352 2312 -2.708050201102210
352 55 -2.708050201102210
352 70 -2.708050201102210
352 7 -2.708050201102210
352 35 -2.708050201102210
352 152 -2.708050201102210
352 611 -2.708050201102210
352 539 -2.708050201102210
352 22 -2.708050201102210
353 118 -1.466337068793427
353 70 -2.564949357461537
353 55 -1.871802176901591
353 1770 -2.564949357461537
353 354 -2.564949357461537
353 10 -1.871802176901591
353 22 -2.564949357461537
353 86 -1.871802176901591
354 32 -1.504077396776274
354 70 -2.197224577336220
354 79 -2.197224577336220
354 10 -1.098612288668110
354 22 -2.197224577336220
354 55 -2.197224577336220
355 61 -1.609437912434100
355 1053 -0.510825623765991
355 601 -1.609437912434100
356 422 -0.693147180559945
356 357 -0.693147180559945
357 55 0.000000000000000
358 1437 -2.079441541679836
358 324 -2.079441541679836
358 359 -2.079441541679836
358 273 -2.079441541679836
358 29 -2.079441541679836
358 10 -2.079441541679836
358 55 -1.386294361119891
359 394 -1.791759469228055
359 251 -1.791759469228055
359 29 -1.791759469228055
359 361 -0.693147180559945
360 55 -1.098612288668110
360 35 -1.098612288668110
360 361 -1.098612288668110
361 73 -1.945910149055313
361 118 -1.945910149055313
361 7 -1.945910149055313
361 29 -1.945910149055313
361 683 -1.945910149055313
361 10 -1.252762968495368
362 111 0.000000000000000
363 194 -0.693147180559945
363 213 -0.693147180559945
364 271 -2.833213344056216
364 177 -2.833213344056216
364 194 -2.833213344056216
364 564 -2.833213344056216
364 41 -2.833213344056216
364 363 -2.833213344056216
364 337 -2.833213344056216
364 393 -2.833213344056216
364 184 -2.833213344056216
364 157 -0.887303195000903
364 255 -2.833213344056216
365 83 -1.252762968495368
365 52 -1.029619417181158
365 201 -2.639057329615259
365 482 -2.639057329615259
365 364 -2.639057329615259
365 1961 -2.639057329615259
365 393 -2.639057329615259
366 367 -1.098612288668110
366 10 -1.098612288668110
366 325 -1.098612288668110
367 22 -0.287682072451781
367 29 -1.386294361119891
368 73 -0.693147180559945
368 10 -0.693147180559945
369 12 -3.401197381662155
369 450 -3.401197381662155
369 29 -2.302585092994045
369 115 -3.401197381662155
369 550 -3.401197381662155
369 18 -2.708050201102210
369 611 -3.401197381662155
369 10 -0.510825623765991
369 933 -3.401197381662155
369 57 -3.401197381662155
370 152 0.000000000000000
371 336 -3.465735902799727
371 75 -3.465735902799727
371 189 -3.465735902799727
371 122 -3.465735902799727
371 260 -3.465735902799727
371 35 -2.772588722239781
371 310 -3.465735902799727
371 23 -2.772588722239781
371 152 -3.465735902799727
371 71 -1.163150809805681
371 55 -1.067840630001356
372 12 -1.791759469228055
372 178 -1.791759469228055
372 10 -1.791759469228055
372 29 -1.791759469228055
372 373 -1.098612288668110
373 390 -1.609437912434100
373 10 -1.609437912434100
373 2599 -1.609437912434100
373 470 -0.916290731874155
374 32 0.000000000000000
375 73 -0.441832752279039
375 1187 -2.639057329615259
375 511 -2.639057329615259
375 1995 -2.639057329615259
375 10 -2.639057329615259
375 192 -2.639057329615259
376 111 -2.197224577336220
376 52 -1.504077396776274
376 29 -2.197224577336220
376 35 -1.504077396776274
376 109 -2.197224577336220
376 18 -2.197224577336220
376 10 -2.197224577336220
377 219 0.000000000000000
378 73 -1.945910149055313
378 2450 -1.945910149055313
378 138 -1.945910149055313
378 379 -1.252762968495368
378 1631 -1.945910149055313
378 677 -1.945910149055313
379 10 -1.791759469228055
379 360 -1.791759469228055
379 11 -1.791759469228055
379 35 -1.791759469228055
379 388 -1.098612288668110
380 1340 -2.251291798606495
380 260 -2.944438979166441
380 29 -2.944438979166441
380 350 -2.944438979166441
380 2494 -2.944438979166441
380 381 -2.944438979166441
380 111 -2.944438979166441
380 55 -2.251291798606495
380 35 -2.944438979166441
380 10 -1.845826690498331
380 22 -1.558144618046550
380 2340 -2.944438979166441
381 1585 -4.189654742026425
381 343 -4.189654742026425
381 136 -4.189654742026425
381 39 -4.189654742026425
381 1655 -4.189654742026425
381 307 -4.189654742026425
381 2127 -4.189654742026425
381 470 -4.189654742026425
381 164 -4.189654742026425
381 115 -3.496507561466480
381 390 -3.091042453358316
381 23 -4.189654742026425
381 29 -4.189654742026425
381 2311 -4.189654742026425
381 197 -4.189654742026425
381 767 -3.496507561466480
381 870 -4.189654742026425
381 1636 -4.189654742026425
381 190 -4.189654742026425
381 55 -4.189654742026425
381 73 -4.189654742026425
381 453 -4.189654742026425
381 420 -4.189654742026425
381 856 -4.189654742026425
381 59 -4.189654742026425
381 1118 -4.189654742026425
381 12 -4.189654742026425
381 422 -3.496507561466480
381 171 -3.091042453358316
381 921 -4.189654742026425
381 550 -4.189654742026425
381 846 -3.496507561466480
381 385 -3.496507561466480
381 406 -3.496507561466480
381 382 -4.189654742026425
381 22 -3.496507561466480
381 1389 -4.189654742026425
381 227 -3.496507561466480
381 1976 -3.091042453358316
381 10 -4.189654742026425
381 1266 -4.189654742026425
381 1870 -4.189654742026425
381 350 -4.189654742026425
381 555 -4.189654742026425
381 2266 -4.189654742026425
381 710 -4.189654742026425
381 2659 -4.189654742026425
381 633 -4.189654742026425
381 952 -4.189654742026425
381 1188 -4.189654742026425
381 484 -4.189654742026425
381 1993 -4.189654742026425
382 399 -1.609437912434100
382 383 -1.609437912434100
382 26 -1.609437912434100
382 10 -1.609437912434100
382 167 -1.609437912434100
383 77 -2.397895272798371
383 2351 -2.397895272798371
383 57 -2.397895272798371
383 29 -2.397895272798371
383 384 -2.397895272798371
383 200 -2.397895272798371
383 1338 -2.397895272798371
383 26 -2.397895272798371
383 300 -2.397895272798371
383 22 -2.397895272798371
383 79 -2.397895272798371
384 539 -1.386294361119891
384 171 -1.386294361119891
384 10 -1.386294361119891
384 70 -1.386294361119891
385 392 -4.356708826689592
385 325 -4.356708826689592
385 252 -4.356708826689592
385 2216 -4.356708826689592
385 538 -4.356708826689592
385 20 -4.356708826689592
385 1038 -4.356708826689592
385 932 -4.356708826689592
385 386 -4.356708826689592
385 71 -3.258096538021482
385 172 -3.663561646129646
385 1471 -4.356708826689592
385 575 -4.356708826689592
385 369 -2.054123733695546
385 1341 -4.356708826689592
385 88 -3.663561646129646
385 11 -4.356708826689592
385 200 -4.356708826689592
385 654 -4.356708826689592
385 1934 -4.356708826689592
385 1910 -4.356708826689592
385 152 -4.356708826689592
385 1687 -4.356708826689592
385 73 -4.356708826689592
385 1630 -4.356708826689592
385 799 -4.356708826689592
385 716 -4.356708826689592
385 856 -4.356708826689592
385 826 -4.356708826689592
385 289 -4.356708826689592
385 119 -4.356708826689592
385 54 -4.356708826689592
385 399 -4.356708826689592
385 459 -4.356708826689592
385 846 -4.356708826689592
385 209 -4.356708826689592
385 1110 -4.356708826689592
385 465 -4.356708826689592
385 22 -4.356708826689592
385 237 -4.356708826689592
385 227 -2.747270914255492
385 44 -4.356708826689592
385 2243 -4.356708826689592
385 869 -4.356708826689592
385 99 -4.356708826689592
385 277 -4.356708826689592
385 924 -4.356708826689592
385 36 -2.564949357461537
385 70 -4.356708826689592
385 982 -4.356708826689592
385 687 -4.356708826689592
385 1096 -4.356708826689592
385 23 -3.663561646129646
385 249 -4.356708826689592
385 149 -4.356708826689592
386 32 -0.788457360364270
386 1734 -2.397895272798371
386 35 -2.397895272798371
386 10 -1.704748092238425
386 229 -2.397895272798371
386 260 -2.397895272798371
387 379 -1.791759469228055
387 73 -1.098612288668110
387 55 -0.693147180559945
388 35 -2.079441541679836
388 394 -1.386294361119891
388 260 -2.079441541679836
388 29 -0.980829253011726
388 7 -2.079441541679836
389 18 -0.693147180559945
389 71 -0.693147180559945
390 392 -3.566711820139729
390 416 -5.176149732573829
390 170 -5.176149732573829
390 96 -4.077537443905720
390 143 -5.176149732573829
390 37 -5.176149732573829
390 774 -5.176149732573829
390 671 -5.176149732573829
390 1062 -3.789855371453938
390 71 -4.483002552013883
390 194 -3.230239583518516
390 2370 -5.176149732573829
390 1490 -5.176149732573829
390 115 -4.483002552013883
390 841 -5.176149732573829
390 2634 -5.176149732573829
390 642 -5.176149732573829
390 177 -5.176149732573829
390 643 -5.176149732573829
390 152 -3.789855371453938
390 10 -5.176149732573829
390 1239 -5.176149732573829
390 913 -5.176149732573829
390 398 -4.077537443905720
390 639 -5.176149732573829
390 1005 -5.176149732573829
390 200 -5.176149732573829
390 1159 -4.483002552013883
390 770 -5.176149732573829
390 289 -5.176149732573829
390 473 -5.176149732573829
390 119 -5.176149732573829
390 403 -5.176149732573829
390 111 -4.077537443905720
390 422 -5.176149732573829
390 54 -5.176149732573829
390 564 -5.176149732573829
390 1309 -5.176149732573829
390 22 -5.176149732573829
390 812 -5.176149732573829
390 986 -5.176149732573829
390 581 -4.483002552013883
390 412 -5.176149732573829
390 255 -4.483002552013883
390 175 -4.483002552013883
390 1626 -5.176149732573829
390 260 -5.176149732573829
390 1368 -5.176149732573829
390 179 -5.176149732573829
390 372 -5.176149732573829
390 70 -5.176149732573829
390 548 -5.176149732573829
390 1715 -5.176149732573829
390 2067 -5.176149732573829
390 249 -4.483002552013883
390 1444 -4.483002552013883
390 1397 -5.176149732573829
390 996 -5.176149732573829
390 836 -5.176149732573829
390 555 -5.176149732573829
390 224 -4.483002552013883
390 62 -5.176149732573829
390 538 -5.176149732573829
390 1833 -5.176149732573829
390 273 -5.176149732573829
390 77 -5.176149732573829
390 1038 -5.176149732573829
390 436 -5.176149732573829
390 575 -4.483002552013883
390 1568 -5.176149732573829
390 203 -3.566711820139729
390 391 -5.176149732573829
390 637 -5.176149732573829
390 1958 -5.176149732573829
390 480 -3.789855371453938
390 1910 -5.176149732573829
390 1420 -5.176149732573829
390 911 -5.176149732573829
390 55 -3.096708190893993
390 1864 -5.176149732573829
390 328 -5.176149732573829
390 972 -5.176149732573829
390 1034 -5.176149732573829
390 180 -4.483002552013883
390 157 -2.873564639579783
390 1475 -5.176149732573829
390 966 -5.176149732573829
390 385 -3.230239583518516
390 765 -4.483002552013883
390 636 -5.176149732573829
390 102 -5.176149732573829
390 164 -5.176149732573829
390 504 -5.176149732573829
390 29 -5.176149732573829
390 748 -4.483002552013883
390 567 -5.176149732573829
390 163 -5.176149732573829
390 158 -5.176149732573829
390 15 -5.176149732573829
390 290 -4.483002552013883
390 638 -5.176149732573829
390 337 -5.176149732573829
390 26 -3.566711820139729
390 632 -5.176149732573829
390 498 -5.176149732573829
390 150 -5.176149732573829
390 41 -4.483002552013883
391 29 -0.693147180559945
391 86 -0.693147180559945
392 2472 -4.615120516841260
392 1522 -4.615120516841260
392 1777 -4.615120516841260
392 187 -4.615120516841260
392 846 -3.921973336281314
392 1344 -4.615120516841260
392 393 -4.615120516841260
392 1184 -3.921973336281314
392 842 -4.615120516841260
392 115 -4.615120516841260
392 1347 -4.615120516841260
392 505 -4.615120516841260
392 743 -4.615120516841260
392 2698 -4.615120516841260
392 152 -4.615120516841260
392 956 -4.615120516841260
392 614 -4.615120516841260
392 934 -4.615120516841260
392 398 -4.615120516841260
392 2206 -4.615120516841260
392 476 -4.615120516841260
392 94 -4.615120516841260
392 111 -4.615120516841260
392 1720 -4.615120516841260
392 54 -3.228826155721369
392 683 -4.615120516841260
392 1145 -4.615120516841260
392 1631 -4.615120516841260
392 2578 -4.615120516841260
392 22 -3.516508228173150
392 260 -4.615120516841260
392 227 -3.921973336281314
392 1397 -4.615120516841260
392 2454 -4.615120516841260
392 455 -4.615120516841260
392 179 -4.615120516841260
392 603 -4.615120516841260
392 1240 -4.615120516841260
392 1602 -4.615120516841260
392 435 -4.615120516841260
392 688 -4.615120516841260
392 1500 -4.615120516841260
392 1241 -4.615120516841260
392 34 -4.615120516841260
392 1921 -3.921973336281314
392 555 -3.228826155721369
392 2253 -4.615120516841260
392 378 -4.615120516841260
392 2362 -4.615120516841260
392 797 -4.615120516841260
392 951 -4.615120516841260
392 71 -3.921973336281314
392 164 -4.615120516841260
392 1162 -4.615120516841260
392 277 -4.615120516841260
392 899 -3.921973336281314
392 870 -4.615120516841260
392 1468 -4.615120516841260
392 218 -4.615120516841260
392 1099 -4.615120516841260
392 1236 -3.921973336281314
392 443 -4.615120516841260
392 55 -4.615120516841260
392 118 -4.615120516841260
392 1648 -4.615120516841260
392 1122 -4.615120516841260
392 576 -4.615120516841260
392 180 -4.615120516841260
392 971 -4.615120516841260
392 1339 -4.615120516841260
392 2082 -4.615120516841260
392 1717 -4.615120516841260
392 1119 -4.615120516841260
392 470 -4.615120516841260
392 32 -4.615120516841260
392 29 -4.615120516841260
392 350 -4.615120516841260
392 1442 -4.615120516841260
392 1364 -4.615120516841260
392 1101 -4.615120516841260
392 425 -4.615120516841260
392 1850 -4.615120516841260
392 62 -4.615120516841260
392 26 -4.615120516841260
392 2357 -4.615120516841260
392 601 -4.615120516841260
393 1603 -1.704748092238425
393 325 -2.397895272798371
393 20 -1.704748092238425
393 23 -2.397895272798371
393 109 -2.397895272798371
393 61 -1.704748092238425
393 631 -2.397895272798371
393 22 -2.397895272798371
394 238 -1.252762968495368
394 10 -1.252762968495368
394 79 -1.945910149055313
394 29 -1.252762968495368
395 194 -1.673976433571672
395 390 -1.673976433571672
395 1629 -2.772588722239781
395 29 -2.772588722239781
395 436 -2.772588722239781
395 18 -2.772588722239781
395 1292 -2.772588722239781
395 10 -2.772588722239781
395 177 -2.772588722239781
395 157 -1.673976433571672
396 194 -2.564949357461537
396 265 -2.564949357461537
396 193 -2.564949357461537
396 390 -1.871802176901591
396 846 -2.564949357461537
396 436 -2.564949357461537
396 722 -2.564949357461537
396 201 -1.871802176901591
396 157 -2.564949357461537
396 270 -2.564949357461537
396 314 -2.564949357461537
397 10 -0.510825623765991
397 87 -1.609437912434100
397 86 -1.609437912434100
398 977 -2.890371757896165
398 325 -1.504077396776274
398 29 -1.504077396776274
398 426 -2.890371757896165
398 10 -1.791759469228055
398 35 -2.890371757896165
398 55 -1.504077396776274
399 118 -2.944438979166441
399 171 -2.944438979166441
399 29 -2.944438979166441
399 57 -2.251291798606495
399 62 -2.944438979166441
399 23 -2.944438979166441
399 10 -2.251291798606495
399 71 -0.747214401830221
399 143 -2.944438979166441
400 401 0.000000000000000
401 1340 -2.079441541679836
401 29 -1.386294361119891
401 18 -1.386294361119891
401 86 -2.079441541679836
401 229 -2.079441541679836
401 237 -2.079441541679836
402 10 0.000000000000000
403 152 -0.693147180559945
403 98 -0.693147180559945
404 392 -2.708050201102210
404 416 -2.708050201102210
404 178 -2.708050201102210
404 201 -2.708050201102210
